
%NQSII(INFO): ------- Output from job:0000 -------
       1.037s 0000 Spinup Function norm 4.328962677595e+01
       1.031s 0001 Spinup Function norm 2.228472721859e+01
       1.042s 0002 Spinup Function norm 1.286500993446e+01
       1.053s 0000 Spinup Function norm 4.328962677595e+01
       1.043s 0001 Spinup Function norm 2.228472721859e+01
       1.055s 0002 Spinup Function norm 1.286500993446e+01
       1.055s 0000 Spinup Function norm 4.328962677595e+01
       1.036s 0001 Spinup Function norm 2.228472721859e+01
       1.052s 0002 Spinup Function norm 1.286500993446e+01
       1.035s 0000 Spinup Function norm 4.328962677595e+01
       1.030s 0001 Spinup Function norm 2.228472721859e+01
       1.032s 0002 Spinup Function norm 1.286500993446e+01
       1.020s 0000 Spinup Function norm 4.328962677595e+01
       1.040s 0001 Spinup Function norm 2.228472721859e+01
       1.024s 0002 Spinup Function norm 1.286500993446e+01
       1.016s 0000 Spinup Function norm 4.328962677595e+01
       1.023s 0001 Spinup Function norm 2.228472721859e+01
       1.014s 0002 Spinup Function norm 1.286500993446e+01
       1.005s 0000 Spinup Function norm 4.328962677595e+01
       1.017s 0001 Spinup Function norm 2.228472721859e+01
       1.017s 0002 Spinup Function norm 1.286500993446e+01
       1.027s 0000 Spinup Function norm 4.328962677595e+01
       1.015s 0001 Spinup Function norm 2.228472721859e+01
       1.027s 0002 Spinup Function norm 1.286500993446e+01
       1.030s 0000 Spinup Function norm 4.328962677595e+01
       1.008s 0001 Spinup Function norm 2.228472721859e+01
       1.022s 0002 Spinup Function norm 1.286500993446e+01
       1.041s 0000 Spinup Function norm 4.328962677595e+01
       0.998s 0001 Spinup Function norm 2.228472721859e+01
       1.007s 0002 Spinup Function norm 1.286500993446e+01
       1.029s 0000 Spinup Function norm 4.328962677595e+01
       1.004s 0001 Spinup Function norm 2.228472721859e+01
       1.011s 0002 Spinup Function norm 1.286500993446e+01
       1.108s 0000 Spinup Function norm 4.328962677595e+01
       1.008s 0001 Spinup Function norm 2.228472721859e+01
       1.027s 0002 Spinup Function norm 1.286500993446e+01
       1.011s 0000 Spinup Function norm 4.328962677595e+01
       1.008s 0001 Spinup Function norm 2.228472721859e+01
       0.994s 0002 Spinup Function norm 1.286500993446e+01
       1.025s 0000 Spinup Function norm 4.328962677595e+01
       1.017s 0001 Spinup Function norm 2.228472721859e+01
       1.002s 0002 Spinup Function norm 1.286500993446e+01
       1.013s 0000 Spinup Function norm 4.328962677595e+01
       1.012s 0001 Spinup Function norm 2.228472721859e+01
       0.997s 0002 Spinup Function norm 1.286500993446e+01
       0.987s 0000 Spinup Function norm 4.328962677595e+01
       0.996s 0001 Spinup Function norm 2.228472721859e+01
       0.985s 0002 Spinup Function norm 1.286500993446e+01
       0.978s 0000 Spinup Function norm 4.328962677595e+01
       0.990s 0001 Spinup Function norm 2.228472721859e+01
       0.982s 0002 Spinup Function norm 1.286500993446e+01
       0.996s 0000 Spinup Function norm 4.328962677595e+01
       0.989s 0001 Spinup Function norm 2.228472721859e+01
       0.993s 0002 Spinup Function norm 1.286500993446e+01
       0.992s 0000 Spinup Function norm 4.328962677595e+01
       0.987s 0001 Spinup Function norm 2.228472721859e+01
       1.006s 0002 Spinup Function norm 1.286500993446e+01
       1.008s 0000 Spinup Function norm 4.328962677595e+01
       0.992s 0001 Spinup Function norm 2.228472721859e+01
       1.011s 0002 Spinup Function norm 1.286500993446e+01
       1.012s 0000 Spinup Function norm 4.328962677595e+01
       1.001s 0001 Spinup Function norm 2.228472721859e+01
       1.014s 0002 Spinup Function norm 1.286500993446e+01
       1.008s 0000 Spinup Function norm 4.328962677595e+01
       0.991s 0001 Spinup Function norm 2.228472721859e+01
       1.007s 0002 Spinup Function norm 1.286500993446e+01
       0.983s 0000 Spinup Function norm 4.328962677595e+01
       0.977s 0001 Spinup Function norm 2.228472721859e+01
       0.989s 0002 Spinup Function norm 1.286500993446e+01
       1.013s 0000 Spinup Function norm 4.328962677595e+01
       1.004s 0001 Spinup Function norm 2.228472721859e+01
       1.018s 0002 Spinup Function norm 1.286500993446e+01
       1.047s 0000 Spinup Function norm 4.328962677595e+01
       1.030s 0001 Spinup Function norm 2.228472721859e+01
       1.004s 0002 Spinup Function norm 1.286500993446e+01
       0.987s 0000 Spinup Function norm 4.328962677595e+01
       0.982s 0001 Spinup Function norm 2.228472721859e+01
       0.978s 0002 Spinup Function norm 1.286500993446e+01
       0.991s 0000 Spinup Function norm 4.328962677595e+01
       0.974s 0001 Spinup Function norm 2.228472721859e+01
       0.982s 0002 Spinup Function norm 1.286500993446e+01
       0.981s 0000 Spinup Function norm 4.328962677595e+01
       0.964s 0001 Spinup Function norm 2.228472721859e+01
       0.975s 0002 Spinup Function norm 1.286500993446e+01
       0.971s 0000 Spinup Function norm 4.328962677595e+01
       0.956s 0001 Spinup Function norm 2.228472721859e+01
       0.966s 0002 Spinup Function norm 1.286500993446e+01
       0.969s 0000 Spinup Function norm 4.328962677595e+01
       0.961s 0001 Spinup Function norm 2.228472721859e+01
       0.975s 0002 Spinup Function norm 1.286500993446e+01
       0.954s 0000 Spinup Function norm 4.328962677595e+01
       0.950s 0001 Spinup Function norm 2.228472721859e+01
       0.962s 0002 Spinup Function norm 1.286500993446e+01
       0.961s 0000 Spinup Function norm 4.328962677595e+01
       0.997s 0001 Spinup Function norm 2.228472721859e+01
       0.981s 0002 Spinup Function norm 1.286500993446e+01
       0.964s 0000 Spinup Function norm 4.328962677595e+01
       0.970s 0001 Spinup Function norm 2.228472721859e+01
       0.964s 0002 Spinup Function norm 1.286500993446e+01
       0.978s 0000 Spinup Function norm 4.328962677595e+01
       0.971s 0001 Spinup Function norm 2.228472721859e+01
       0.949s 0002 Spinup Function norm 1.286500993446e+01
       1.012s 0000 Spinup Function norm 4.328962677595e+01
       1.005s 0001 Spinup Function norm 2.228472721859e+01
       0.990s 0002 Spinup Function norm 1.286500993446e+01
       0.989s 0000 Spinup Function norm 4.328962677595e+01
       0.975s 0001 Spinup Function norm 2.228472721859e+01
       0.980s 0002 Spinup Function norm 1.286500993446e+01
       1.001s 0000 Spinup Function norm 4.328962677595e+01
       0.980s 0001 Spinup Function norm 2.228472721859e+01
       0.987s 0002 Spinup Function norm 1.286500993446e+01
       0.977s 0000 Spinup Function norm 4.328962677595e+01
       0.959s 0001 Spinup Function norm 2.228472721859e+01
       0.975s 0002 Spinup Function norm 1.286500993446e+01
       0.975s 0000 Spinup Function norm 4.328962677595e+01
       0.955s 0001 Spinup Function norm 2.228472721859e+01
       0.969s 0002 Spinup Function norm 1.286500993446e+01
       0.972s 0000 Spinup Function norm 4.328962677595e+01
       0.952s 0001 Spinup Function norm 2.228472721859e+01
       0.961s 0002 Spinup Function norm 1.286500993446e+01
       0.965s 0000 Spinup Function norm 4.328962677595e+01
       0.946s 0001 Spinup Function norm 2.228472721859e+01
       0.960s 0002 Spinup Function norm 1.286500993446e+01
       0.959s 0000 Spinup Function norm 4.328962677595e+01
       0.951s 0001 Spinup Function norm 2.228472721859e+01
       0.956s 0002 Spinup Function norm 1.286500993446e+01
       0.972s 0000 Spinup Function norm 4.328962677595e+01
       0.953s 0001 Spinup Function norm 2.228472721859e+01
       0.963s 0002 Spinup Function norm 1.286500993446e+01
       0.964s 0000 Spinup Function norm 4.328962677595e+01
       0.939s 0001 Spinup Function norm 2.228472721859e+01
       0.949s 0002 Spinup Function norm 1.286500993446e+01
       0.942s 0000 Spinup Function norm 4.328962677595e+01
       0.939s 0001 Spinup Function norm 2.228472721859e+01
       0.934s 0002 Spinup Function norm 1.286500993446e+01
       1.257s 0000 Spinup Function norm 4.328962677595e+01
       0.971s 0001 Spinup Function norm 2.228472721859e+01
       0.941s 0002 Spinup Function norm 1.286500993446e+01
       0.995s 0000 Spinup Function norm 4.328962677595e+01
       0.968s 0001 Spinup Function norm 2.228472721859e+01
       0.963s 0002 Spinup Function norm 1.286500993446e+01
       0.953s 0000 Spinup Function norm 4.328962677595e+01
       0.951s 0001 Spinup Function norm 2.228472721859e+01
       0.948s 0002 Spinup Function norm 1.286500993446e+01
       0.939s 0000 Spinup Function norm 4.328962677595e+01
       0.945s 0001 Spinup Function norm 2.228472721859e+01
       0.943s 0002 Spinup Function norm 1.286500993446e+01
       0.941s 0000 Spinup Function norm 4.328962677595e+01
       0.955s 0001 Spinup Function norm 2.228472721859e+01
       0.942s 0002 Spinup Function norm 1.286500993446e+01
       0.959s 0000 Spinup Function norm 4.328962677595e+01
       0.960s 0001 Spinup Function norm 2.228472721859e+01
       0.950s 0002 Spinup Function norm 1.286500993446e+01
       0.970s 0000 Spinup Function norm 4.328962677595e+01
       0.970s 0001 Spinup Function norm 2.228472721859e+01
       0.963s 0002 Spinup Function norm 1.286500993446e+01
       1.011s 0000 Spinup Function norm 4.328962677595e+01
       0.980s 0001 Spinup Function norm 2.228472721859e+01
       0.977s 0002 Spinup Function norm 1.286500993446e+01
       0.952s 0000 Spinup Function norm 4.328962677595e+01
       0.956s 0001 Spinup Function norm 2.228472721859e+01
       0.943s 0002 Spinup Function norm 1.286500993446e+01
       0.961s 0000 Spinup Function norm 4.328962677595e+01
       0.973s 0001 Spinup Function norm 2.228472721859e+01
       0.961s 0002 Spinup Function norm 1.286500993446e+01
       0.972s 0000 Spinup Function norm 4.328962677595e+01
       0.979s 0001 Spinup Function norm 2.228472721859e+01
       0.979s 0002 Spinup Function norm 1.286500993446e+01
       0.951s 0000 Spinup Function norm 4.328962677595e+01
       0.951s 0001 Spinup Function norm 2.228472721859e+01
       0.952s 0002 Spinup Function norm 1.286500993446e+01
       0.947s 0000 Spinup Function norm 4.328962677595e+01
       0.934s 0001 Spinup Function norm 2.228472721859e+01
       0.927s 0002 Spinup Function norm 1.286500993446e+01
       0.947s 0000 Spinup Function norm 4.328962677595e+01
       0.939s 0001 Spinup Function norm 2.228472721859e+01
       0.952s 0002 Spinup Function norm 1.286500993446e+01
       0.967s 0000 Spinup Function norm 4.328962677595e+01
       0.939s 0001 Spinup Function norm 2.228472721859e+01
       0.936s 0002 Spinup Function norm 1.286500993446e+01
       0.935s 0000 Spinup Function norm 4.328962677595e+01
       0.939s 0001 Spinup Function norm 2.228472721859e+01
       0.938s 0002 Spinup Function norm 1.286500993446e+01
       0.946s 0000 Spinup Function norm 4.328962677595e+01
       0.943s 0001 Spinup Function norm 2.228472721859e+01
       0.945s 0002 Spinup Function norm 1.286500993446e+01
       0.964s 0000 Spinup Function norm 4.328962677595e+01
       0.951s 0001 Spinup Function norm 2.228472721859e+01
       0.956s 0002 Spinup Function norm 1.286500993446e+01
       0.979s 0000 Spinup Function norm 4.328962677595e+01
       0.972s 0001 Spinup Function norm 2.228472721859e+01
       0.979s 0002 Spinup Function norm 1.286500993446e+01
       0.955s 0000 Spinup Function norm 4.328962677595e+01
       0.942s 0001 Spinup Function norm 2.228472721859e+01
       0.957s 0002 Spinup Function norm 1.286500993446e+01
       0.984s 0000 Spinup Function norm 4.328962677595e+01
       0.949s 0001 Spinup Function norm 2.228472721859e+01
       0.965s 0002 Spinup Function norm 1.286500993446e+01
       0.960s 0000 Spinup Function norm 4.328962677595e+01
       0.977s 0001 Spinup Function norm 2.228472721859e+01
       0.971s 0002 Spinup Function norm 1.286500993446e+01
       0.978s 0000 Spinup Function norm 4.328962677595e+01
       0.987s 0001 Spinup Function norm 2.228472721859e+01
       0.981s 0002 Spinup Function norm 1.286500993446e+01
       0.947s 0000 Spinup Function norm 4.328962677595e+01
       0.957s 0001 Spinup Function norm 2.228472721859e+01
       0.951s 0002 Spinup Function norm 1.286500993446e+01
       0.956s 0000 Spinup Function norm 4.328962677595e+01
       0.960s 0001 Spinup Function norm 2.228472721859e+01
       0.936s 0002 Spinup Function norm 1.286500993446e+01
       0.964s 0000 Spinup Function norm 4.328962677595e+01
       0.953s 0001 Spinup Function norm 2.228472721859e+01
       0.944s 0002 Spinup Function norm 1.286500993446e+01
       0.954s 0000 Spinup Function norm 4.328962677595e+01
       0.953s 0001 Spinup Function norm 2.228472721859e+01
       0.936s 0002 Spinup Function norm 1.286500993446e+01
       0.949s 0000 Spinup Function norm 4.328962677595e+01
       0.949s 0001 Spinup Function norm 2.228472721859e+01
       0.938s 0002 Spinup Function norm 1.286500993446e+01
       0.960s 0000 Spinup Function norm 4.328962677595e+01
       0.942s 0001 Spinup Function norm 2.228472721859e+01
       0.934s 0002 Spinup Function norm 1.286500993446e+01
       0.942s 0000 Spinup Function norm 4.328962677595e+01
       0.925s 0001 Spinup Function norm 2.228472721859e+01
       0.919s 0002 Spinup Function norm 1.286500993446e+01
       0.958s 0000 Spinup Function norm 4.328962677595e+01
       0.940s 0001 Spinup Function norm 2.228472721859e+01
       0.942s 0002 Spinup Function norm 1.286500993446e+01
       0.974s 0000 Spinup Function norm 4.328962677595e+01
       0.936s 0001 Spinup Function norm 2.228472721859e+01
       0.942s 0002 Spinup Function norm 1.286500993446e+01
       0.939s 0000 Spinup Function norm 4.328962677595e+01
       0.919s 0001 Spinup Function norm 2.228472721859e+01
       0.924s 0002 Spinup Function norm 1.286500993446e+01
       0.936s 0000 Spinup Function norm 4.328962677595e+01
       0.918s 0001 Spinup Function norm 2.228472721859e+01
       0.930s 0002 Spinup Function norm 1.286500993446e+01
       0.956s 0000 Spinup Function norm 4.328962677595e+01
       0.936s 0001 Spinup Function norm 2.228472721859e+01
       0.947s 0002 Spinup Function norm 1.286500993446e+01
       0.966s 0000 Spinup Function norm 4.328962677595e+01
       0.950s 0001 Spinup Function norm 2.228472721859e+01
       0.955s 0002 Spinup Function norm 1.286500993446e+01
       0.959s 0000 Spinup Function norm 4.328962677595e+01
       0.943s 0001 Spinup Function norm 2.228472721859e+01
       0.951s 0002 Spinup Function norm 1.286500993446e+01
       0.967s 0000 Spinup Function norm 4.328962677595e+01
       0.952s 0001 Spinup Function norm 2.228472721859e+01
       0.955s 0002 Spinup Function norm 1.286500993446e+01
       0.955s 0000 Spinup Function norm 4.328962677595e+01
       0.960s 0001 Spinup Function norm 2.228472721859e+01
       0.955s 0002 Spinup Function norm 1.286500993446e+01
       0.948s 0000 Spinup Function norm 4.328962677595e+01
       0.936s 0001 Spinup Function norm 2.228472721859e+01
       0.928s 0002 Spinup Function norm 1.286500993446e+01
       0.922s 0000 Spinup Function norm 4.328962677595e+01
       0.917s 0001 Spinup Function norm 2.228472721859e+01
       0.917s 0002 Spinup Function norm 1.286500993446e+01
       0.963s 0000 Spinup Function norm 4.328962677595e+01
       0.956s 0001 Spinup Function norm 2.228472721859e+01
       0.976s 0002 Spinup Function norm 1.286500993446e+01
       0.954s 0000 Spinup Function norm 4.328962677595e+01
       0.954s 0001 Spinup Function norm 2.228472721859e+01
       0.947s 0002 Spinup Function norm 1.286500993446e+01
       0.959s 0000 Spinup Function norm 4.328962677595e+01
       0.957s 0001 Spinup Function norm 2.228472721859e+01
       0.956s 0002 Spinup Function norm 1.286500993446e+01
       0.936s 0000 Spinup Function norm 4.328962677595e+01
       0.923s 0001 Spinup Function norm 2.228472721859e+01
       0.939s 0002 Spinup Function norm 1.286500993446e+01

%NQSII(INFO): ------- Output from job:0001 -------

%NQSII(INFO): ------- Output from job:0002 -------

%NQSII(INFO): ------- Output from job:0003 -------

%NQSII(INFO): ------- Output from job:0004 -------

%NQSII(INFO): ------- Output from job:0005 -------

%NQSII(INFO): ------- Output from job:0006 -------

%NQSII(INFO): ------- Output from job:0007 -------

%NQSII(INFO): ------- Output from job:0008 -------

%NQSII(INFO): ------- Output from job:0009 -------

%NQSII(INFO): ------- Output from job:0010 -------

%NQSII(INFO): ------- Output from job:0011 -------

%NQSII(INFO): ------- Output from job:0012 -------

%NQSII(INFO): ------- Output from job:0013 -------

%NQSII(INFO): ------- Output from job:0014 -------

%NQSII(INFO): ------- Output from job:0015 -------
